image_path,claimed_identity,is_genuine,factor,enhance,score,latency_ms
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\173304.jpg,1120,True,2,False,0.6057602167129517,286.90369999821996
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\173304.jpg,1120,True,2,True,0.5754309892654419,294.10289999941597
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\163825.jpg,3877,True,4,False,0.45372140407562256,283.25909999693977
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\163825.jpg,3877,True,4,True,0.4080268144607544,294.44320000038715
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\067626.jpg,6719,True,8,False,0.07141882181167603,282.12290000374196
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\067626.jpg,6719,True,8,True,0.07738639414310455,286.2983000013628
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\018884.jpg,7422,True,2,False,0.7887915372848511,300.03949999809265
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\018884.jpg,7422,True,2,True,0.7906180620193481,294.74340000160737
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\177174.jpg,1120,True,4,False,0.43598026037216187,278.9690000063274
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\177174.jpg,1120,True,4,True,0.5241851210594177,307.4382999984664
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\005251.jpg,5780,True,8,False,0.27335479855537415,274.29860000120243
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\005251.jpg,5780,True,8,True,0.2654203474521637,285.00460000213934
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\047454.jpg,4929,True,2,False,0.4080958962440491,281.68880000157515
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\047454.jpg,4929,True,2,True,0.3909907341003418,290.2433999988716
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\105167.jpg,5190,True,4,False,-0.03308665752410889,288.0321999982698
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\105167.jpg,5190,True,4,True,0.13562992215156555,292.6662999961991
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\060285.jpg,9939,True,8,False,0.04799702763557434,290.763800003333
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\060285.jpg,9939,True,8,True,0.06382497400045395,279.6831000014208
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\093472.jpg,7103,True,2,False,0.34801313281059265,284.8692999978084
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\093472.jpg,7103,True,2,True,0.30910614132881165,283.8530000008177
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\069494.jpg,7422,True,4,False,0.6407039761543274,286.31330000644084
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\069494.jpg,7422,True,4,True,0.541411280632019,282.5937999950838
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\086581.jpg,5210,True,8,False,0.08830219507217407,280.75969999918016
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\086581.jpg,5210,True,8,True,0.07895544916391373,290.16150000097696
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\026133.jpg,1149,True,2,False,0.6328714489936829,287.93830000358867
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\026133.jpg,1149,True,2,True,0.5836377739906311,289.33369999867864
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\061761.jpg,5591,True,4,False,0.32730814814567566,277.89409999968484
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\061761.jpg,5591,True,4,True,0.38066524267196655,288.725099999283
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\181906.jpg,4069,True,8,False,0.06645027548074722,288.8059999968391
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\181906.jpg,4069,True,8,True,0.08111070841550827,278.85539999988396
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\189128.jpg,8027,True,2,False,0.5203179717063904,278.79769999708515
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\189128.jpg,8027,True,2,True,0.47001269459724426,285.865300000296
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\001276.jpg,7422,True,4,False,0.7641540765762329,289.5397000029334
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\001276.jpg,7422,True,4,True,0.7582018375396729,288.86269999929937
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\162567.jpg,3655,True,8,False,0.4834098219871521,292.0416999986628
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\162567.jpg,3655,True,8,True,0.4913930594921112,279.43950000189943
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\139583.jpg,5747,True,2,False,0.37586355209350586,282.63040000456385
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\139583.jpg,5747,True,2,True,0.36040830612182617,290.0928000017302
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\091053.jpg,9093,True,4,False,0.4101727306842804,283.7781999987783
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\091053.jpg,9093,True,4,True,0.3083643615245819,290.6297000008635
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\041543.jpg,5656,True,8,False,0.1737806349992752,290.81890000088606
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\041543.jpg,5656,True,8,True,0.22867640852928162,290.0653999968199
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\005886.jpg,5246,True,2,False,0.370118647813797,286.7630000037025
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\005886.jpg,5246,True,2,True,0.34527093172073364,296.86190000211354
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\057333.jpg,9828,True,4,False,0.43079808354377747,310.64860000333283
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\057333.jpg,9828,True,4,True,0.4424973428249359,283.3621000027051
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\101583.jpg,9144,True,8,False,0.17579568922519684,297.31249999895226
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\101583.jpg,9144,True,8,True,0.205575630068779,291.5173000001232
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\000387.jpg,5127,True,2,False,0.6098235249519348,285.5121999964467
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\000387.jpg,5127,True,2,True,0.5427435636520386,283.1923999983701
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\200257.jpg,8027,True,4,False,0.29045602679252625,283.66400000231806
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\200257.jpg,8027,True,4,True,0.26749280095100403,295.74799999682
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\160089.jpg,9939,True,8,False,0.05360986664891243,279.0531999999075
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\160089.jpg,9939,True,8,True,0.05494721233844757,276.7766999968444
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\024413.jpg,7524,True,2,False,0.28533777594566345,284.6021000004839
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\024413.jpg,7524,True,2,True,0.29094862937927246,290.2077999970061
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\117832.jpg,4968,True,4,False,0.2884051203727722,283.8239999982761
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\117832.jpg,4968,True,4,True,0.23174473643302917,289.2936999996891
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\140094.jpg,5648,True,8,False,0.0706232562661171,287.2245999969891
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\140094.jpg,5648,True,8,True,0.1111462190747261,280.13470000587404
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\107669.jpg,7338,True,2,False,0.5218464136123657,289.69200000574347
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\107669.jpg,7338,True,2,True,0.5601682662963867,303.2173000028706
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\158553.jpg,5922,True,4,False,0.49495622515678406,284.97950000019046
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\158553.jpg,5922,True,4,True,0.513729989528656,284.9895999970613
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\130958.jpg,5747,True,8,False,0.09661389887332916,285.1225000049453
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\130958.jpg,5747,True,8,True,0.08668233454227448,286.2505000011879
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\133015.jpg,1149,True,2,False,0.5420135855674744,286.5297999960603
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\133015.jpg,1149,True,2,True,0.428420752286911,289.28190000442555
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\057152.jpg,2835,True,4,False,0.3344871401786804,280.23989999928745
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\057152.jpg,2835,True,4,True,0.29327496886253357,285.7196000040858
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\045807.jpg,9534,True,8,False,0.26304349303245544,280.55290000338573
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\045807.jpg,9534,True,8,True,0.26030924916267395,288.01240000029793
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\164073.jpg,205,True,2,False,0.24899478256702423,292.7051000006031
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\164073.jpg,205,True,2,True,0.23903176188468933,292.36069999751635
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\004329.jpg,5127,True,4,False,0.38717249035835266,296.798100003798
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\004329.jpg,5127,True,4,True,0.23992648720741272,311.7281000013463
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\133623.jpg,5210,True,8,False,0.0777570977807045,287.6288999977987
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\133623.jpg,5210,True,8,True,0.08435109257698059,277.92570000019623
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\057467.jpg,5190,True,2,False,0.597805917263031,276.7096000025049
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\057467.jpg,5190,True,2,True,0.5686853528022766,312.4865999998292
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\191647.jpg,9632,True,4,False,0.3622755706310272,314.9723000024096
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\191647.jpg,9632,True,4,True,0.3749365508556366,301.90090000542114
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\104252.jpg,9910,True,8,False,0.9676617383956909,305.4266999970423
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\104252.jpg,9910,True,8,True,0.9562209248542786,304.17149999993853
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\129287.jpg,5246,True,2,False,0.20294630527496338,283.2799000025261
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\129287.jpg,5246,True,2,True,0.20980018377304077,289.5185000015772
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\092594.jpg,878,True,4,False,0.3200499713420868,280.6163999994169
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\092594.jpg,878,True,4,True,0.30682557821273804,286.7004999934579
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\132118.jpg,5246,False,2,False,0.033854905515909195,287.13340000103926
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\132118.jpg,5246,False,2,True,0.09493288397789001,307.03579999681097
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\054383.jpg,9478,False,4,False,0.16481196880340576,286.3641999938409
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\054383.jpg,9478,False,4,True,0.10347738862037659,292.71690000314265
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\003484.jpg,5656,False,8,False,0.07514842599630356,283.9170999941416
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\003484.jpg,5656,False,8,True,0.07704577594995499,283.38970000186237
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\099127.jpg,5872,False,2,False,0.13162162899971008,283.3293000003323
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\099127.jpg,5872,False,2,True,0.10037042200565338,288.46080000221264
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\164444.jpg,9688,False,4,False,0.004008854273706675,279.7506999995676
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\164444.jpg,9688,False,4,True,0.0540635846555233,282.89910000603413
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\021895.jpg,205,False,8,False,0.07467642426490784,277.90299999469426
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\021895.jpg,205,False,8,True,0.07231713086366653,288.82319999684114
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\105167.jpg,9939,False,2,False,-0.013365556485950947,278.99410000100033
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\105167.jpg,9939,False,2,True,0.06293679028749466,288.52890000416664
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\039497.jpg,5210,False,4,False,0.12664972245693207,284.9681000006967
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\039497.jpg,5210,False,4,True,0.08850237727165222,290.94339999574004
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\193890.jpg,5780,False,8,False,0.222499281167984,289.19350000069244
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\193890.jpg,5780,False,8,True,0.214421808719635,291.77090000302996
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\161342.jpg,310,False,2,False,0.2890508472919464,281.8685000020196
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\161342.jpg,310,False,2,True,0.29523149132728577,294.4218999982695
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\178570.jpg,5246,False,4,False,0.24449262022972107,287.15920000104234
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\178570.jpg,5246,False,4,True,0.22933422029018402,294.1011000002618
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\130262.jpg,8415,False,8,False,0.05004659295082092,292.6147000034689
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\130262.jpg,8415,False,8,True,0.0377143993973732,284.3548000018927
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\037923.jpg,9144,False,2,False,0.11785665899515152,283.3366999984719
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\037923.jpg,9144,False,2,True,0.07950548082590103,297.38150000048336
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\032692.jpg,4659,False,4,False,0.07419151067733765,285.96809999726247
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\032692.jpg,4659,False,4,True,0.05779673159122467,287.9356999983429
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\176396.jpg,4196,False,8,False,0.351457417011261,281.7834000015864
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\176396.jpg,4196,False,8,True,0.3547797203063965,285.35050000209594
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\193811.jpg,2814,False,2,False,0.20621410012245178,286.1129000011715
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\193811.jpg,2814,False,2,True,0.24339644610881805,280.2439999941271
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\078548.jpg,8908,False,4,False,0.15886016190052032,286.34570000576787
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\078548.jpg,8908,False,4,True,0.12744958698749542,293.03970000182744
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\111824.jpg,1128,False,8,False,0.04311995208263397,283.4921999965445
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\111824.jpg,1128,False,8,True,0.03548869490623474,282.3707000061404
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\169910.jpg,7422,False,2,False,0.024819066748023033,291.80680000717985
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\169910.jpg,7422,False,2,True,0.0338965579867363,301.16239999915706
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\086429.jpg,503,False,4,False,-0.13304166495800018,289.2619999984163
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\086429.jpg,503,False,4,True,-0.11172408610582352,223.9638000028208
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\159948.jpg,1147,False,8,False,0.06713167577981949,279.50869999767747
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\159948.jpg,1147,False,8,True,0.06058470532298088,285.8717999988585
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\124216.jpg,7338,False,2,False,-0.028653820976614952,292.17529999732506
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\124216.jpg,7338,False,2,True,0.02127138152718544,300.22530000132974
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\157455.jpg,6277,False,4,False,0.08618330210447311,289.3547999992734
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\157455.jpg,6277,False,4,True,0.09702183306217194,289.1712999989977
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\103053.jpg,5780,False,8,False,0.22480708360671997,288.29769999720156
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\103053.jpg,5780,False,8,True,0.2360655963420868,288.2460000037099
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\074147.jpg,878,False,2,False,0.18280711770057678,282.9340000025695
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\074147.jpg,878,False,2,True,0.19310493767261505,230.2884999953676
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\162245.jpg,2814,False,4,False,0.013259177096188068,279.8620999965351
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\162245.jpg,2814,False,4,True,-0.036355771124362946,207.98459999787156
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\114735.jpg,6233,False,8,False,0.22811563313007355,269.7379999954137
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\114735.jpg,6233,False,8,True,0.22458404302597046,284.8923999990802
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\197011.jpg,9300,False,2,False,0.1438557207584381,298.090799995407
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\197011.jpg,9300,False,2,True,0.15868394076824188,290.0831000006292
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\160891.jpg,9144,False,4,False,0.06738108396530151,279.07510000659386
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\160891.jpg,9144,False,4,True,0.08712190389633179,289.02860000380315
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\006383.jpg,5780,False,8,False,0.2317562997341156,285.5347000004258
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\006383.jpg,5780,False,8,True,0.1963951736688614,287.5609999973676
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\122195.jpg,3877,False,2,False,0.07593048363924026,285.0330000001122
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\122195.jpg,3877,False,2,True,0.04087144508957863,301.9112999973004
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\092195.jpg,8908,False,4,False,0.13875602185726166,276.5285999994376
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\092195.jpg,8908,False,4,True,0.0571720227599144,279.9825000038254
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\072850.jpg,3655,False,8,False,0.4787842035293579,286.39860000112094
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\072850.jpg,3655,False,8,True,0.4777955710887909,291.24420000152895
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\046887.jpg,5437,False,2,False,0.030978171154856682,281.44389999943087
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\046887.jpg,5437,False,2,True,0.07456396520137787,290.9522999980254
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\149321.jpg,1154,False,4,False,-0.1167074590921402,287.18850000586826
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\149321.jpg,1154,False,4,True,-0.01144753210246563,285.6734000015422
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\016253.jpg,5534,False,8,False,0.06411457806825638,285.8247000040137
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\016253.jpg,5534,False,8,True,0.07190398871898651,292.8864999994403
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\001602.jpg,8834,False,2,False,0.15547500550746918,287.13380000408506
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\001602.jpg,8834,False,2,True,0.1722390204668045,287.605599995004
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\117945.jpg,5791,False,4,False,0.15730875730514526,282.1896999957971
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\117945.jpg,5791,False,4,True,0.10075714439153671,282.0346000007703
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\172907.jpg,5747,False,8,False,0.1144624650478363,277.70170000439975
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\172907.jpg,5747,False,8,True,0.11371152848005295,283.41180000279564
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\056636.jpg,9828,False,2,False,0.08951865881681442,285.40459999931045
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\056636.jpg,9828,False,2,True,0.08435631543397903,288.02469999936875
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\065194.jpg,6136,False,4,False,0.21068042516708374,277.8773000027286
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\065194.jpg,6136,False,4,True,0.18879713118076324,287.7552999998443
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\082290.jpg,6277,False,8,False,0.05149902030825615,287.4200000005658
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\082290.jpg,6277,False,8,True,0.04544299095869064,284.3176000023959
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\100818.jpg,5648,False,2,False,0.08946080505847931,284.94140000111656
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\100818.jpg,5648,False,2,True,0.04709038883447647,293.5787000023993
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\133623.jpg,1128,False,4,False,0.04183931648731232,286.31579999637324
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\133623.jpg,1128,False,4,True,0.03203088417649269,287.63639999669977
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\032692.jpg,4936,False,8,False,0.04815492406487465,293.1914999935543
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\032692.jpg,4936,False,8,True,0.055084168910980225,288.23479999846313
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\033721.jpg,4196,False,2,False,0.09875510632991791,299.0005000028759
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\033721.jpg,4196,False,2,True,0.07668724656105042,234.89279999921564
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\037891.jpg,6136,False,4,False,0.19121356308460236,280.59130000474397
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\037891.jpg,6136,False,4,True,0.18690405786037445,290.04100000020117
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\125576.jpg,6719,False,8,False,0.04952331259846687,278.0075000046054
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\125576.jpg,6719,False,8,True,0.05277751013636589,283.4227000057581
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\161323.jpg,5780,False,2,False,0.11258301138877869,310.07539999700384
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\161323.jpg,5780,False,2,True,0.15753395855426788,282.5204000037047
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\147336.jpg,975,False,4,False,-0.03717528656125069,276.84380000573583
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\147336.jpg,975,False,4,True,0.12603630125522614,290.48669999610865
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\107040.jpg,7253,False,8,False,0.1408839076757431,291.2969999961206
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\107040.jpg,7253,False,8,True,0.14361199736595154,293.88909999397583
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\100773.jpg,2177,False,2,False,0.16936935484409332,291.61910000402713
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\100773.jpg,2177,False,2,True,0.21174079179763794,292.78599999815924
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\152600.jpg,5099,False,4,False,0.036019161343574524,287.2821999990265
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\152600.jpg,5099,False,4,True,0.006297842599451542,291.0469999987981
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\191786.jpg,7222,False,8,False,0.10257799923419952,284.43110000080196
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\191786.jpg,7222,False,8,True,0.09674175828695297,285.13500000553904
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\016880.jpg,5780,False,2,False,0.16521687805652618,281.4892999958829
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\016880.jpg,5780,False,2,True,0.1796363741159439,286.10709999338724
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\108020.jpg,3877,False,4,False,0.12296449393033981,277.730399997381
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\108020.jpg,3877,False,4,True,0.051976267248392105,289.2059000005247
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\064925.jpg,6277,False,8,False,0.046479176729917526,294.61280000396073
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\064925.jpg,6277,False,8,True,0.03671707957983017,298.6190000010538
